"practice_id","doctor_id"
2784,4834
2784,2784
2784,3604
2784,4137
2784,4491
2784,6158
4769,4769
2784,2906
2784,2046
4769,4890
2784,11399
2784,6666
2784,9033
1387,1387
1387,14594
1387,9316
1387,9678
3671,3671
3671,7677
2898,11078
2898,12044
2898,15285
2898,11626
2898,2898
10946,10946
8146,8146
7447,7447
8876,8876
13923,13923
13923,15476
5891,5891
5891,11397
5891,12711
5891,8417
9488,9488
8753,13380
8413,8413
8413,8866
9488,10124
8753,8753
8753,12787
8753,11420
9192,9192
8753,16924
15995,15995
3139,15366
3139,3891
3139,3139
3139,11776
3139,6363
3139,6465
3139,6978
3139,7058
3139,7652
3139,10487
3139,15819
3139,15981
5491,5491
15468,15468
9750,9750
12671,12671
9706,14131
9706,9706
9706,13534
1213,1213
1213,4535
1213,1262
1213,7371
5499,5499
8300,8300
8300,14020
1236,1236
15295,15295
15295,15484
1228,1228
16284,16284
10423,15120
10423,14778
10423,10423
10423,15251
16349,16349
14683,14683
11981,11981
9272,9272
9272,13437
15391,15391
16488,16488
14319,14319
4847,11892
4847,1750
5308,9888
3308,8309
3308,3308
5308,5308
2279,2279
3308,7556
3308,8143
4847,10130
4847,13498
4847,4847
4874,4874
4874,5608
4583,6079
4583,4583
4583,8834
4583,5246
4583,3331
4583,13392
4583,6648
4583,7144
15690,15690
15764,16670
15764,16822
15764,15764
15928,15928
2634,2634
6828,6828
10345,10345
4428,4717
4428,4428
2215,2215
2215,2437
2215,2513
10030,10030
9891,9891
8462,13839
1680,14334
8462,12287
8462,8669
8462,9608
8462,10352
8462,12919
8462,13268
8462,13319
1680,16155
2912,8233
8462,16567
8462,15799
4650,4650
1680,4084
2215,2556
12276,12276
2215,2314
2215,2468
9267,9267
2912,2912
6366,6366
6366,7214
1680,5073
1914,1914
4650,4667
1680,10337
8462,8462
8462,11521
8462,11623
8462,12013
8462,12790
8462,13417
1680,1680
1680,3244
1680,3690
1680,3694
1680,3817
1680,4058
1680,4142
1680,4330
1680,6393
1680,6963
1680,8175
1680,9961
6557,6557
5567,5567
5567,14931
5567,15134
12107,12107
9262,9262
12638,12638
4428,6409
4428,7036
4428,10568
4428,5175
14842,11817
14842,11731
14842,13323
14842,14478
14842,13160
14842,11809
14842,8685
14842,14959
14842,12759
14842,9137
14842,12231
14842,9885
14842,5945
14842,13838
14842,13458
14842,13948
14842,2941
14842,6747
14842,7072
14842,15866
14842,15946
14842,14842
14842,8285
14842,11844
14842,3186
14842,7520
8419,9597
8419,7668
8419,7833
8419,8837
8419,8704
8419,8119
8419,8575
8419,16548
8419,8271
8419,14804
8419,8419
8419,12424
8419,11982
8419,9855
8419,9131
8419,4534
8419,11044
8419,15435
8419,13935
8419,2682
8419,13441
8419,15502
8419,10637
8419,2410
8419,11763
8419,8094
8548,8070
8548,9379
8548,9615
8548,8361
8548,7303
8548,13864
8548,8234
8548,8174
8548,7875
8548,6760
8548,5577
8548,5766
8548,8548
8548,5490
3708,2499
3708,1882
3708,3820
3708,4152
3432,3432
3708,4167
3708,3708
3708,4139
3432,4119
1090,1090
4851,4850
5038,5038
4851,6914
4851,9247
10422,10422
5056,5056
7255,7255
4851,4851
4851,5379
4851,5422
4851,7737
4851,10576
4851,8687
16205,16205
4376,4376
8153,8153
16933,16933
4600,4903
4600,4600
4810,4810
5456,5456
15176,15176
15176,15557
12674,12674
16909,16909
8327,8327
14143,14143
4451,7608
4451,11300
4451,5998
4451,4451
7838,7838
15821,15821
15510,16447
15510,15510
12145,12145
1131,1131
10359,10359
6399,6399
6399,10067
6399,6602
11069,12348
11069,14997
11069,11923
11069,11069
15053,16104
15053,15053
13135,13135
13135,15357
7313,7313
14987,14987
7040,7040
13598,13598
14534,14534
2953,13593
10662,10662
16144,16144
2953,2953
16871,16871
14510,14510
14510,15080
11291,11291
6176,6176
4770,13294
4770,4770
11291,12030
5874,5874
8088,8088
13068,13068
8169,8169
8169,11217
8169,8786
9782,14593
9782,13316
9782,13048
9782,12683
9782,13476
9782,12697
9782,14739
9782,9782
9782,10048
9782,11851
9782,16574
9782,14612
9782,16637
11839,11839
1419,1763
1419,8795
1419,9546
1419,1419
1419,1434
1419,8114
1419,11535
1419,7208
1419,1543
1419,4289
1419,5652
1419,7189
1419,8625
1419,12705
5583,5583
5583,5660
5583,7246
16589,16589
14822,14822
16098,16500
16098,16098
3585,14747
3585,3585
3585,13945
3585,6326
3585,9775
3585,9661
3585,9191
3585,10100
3585,2886
3585,11187
14553,14553
2175,2175
8657,8657
11747,11747
15950,15950
14878,14878
14893,14970
7038,7038
14893,15307
14893,14893
14893,16363
14893,16108
14893,16181
14893,15896
8269,14436
8269,7575
8269,8269
11557,11557
14647,16019
14647,14647
7166,7166
3514,3514
3514,8869
3514,14074
3514,14032
3514,10540
13823,13823
5841,5841
2569,2569
14127,14127
3742,12701
1139,1139
3742,3742
7161,7161
8864,11541
8864,8864
8864,10641
8864,13723
6813,6813
6813,3234
6813,4081
6813,5684
6813,4301
6813,7417
6813,4979
4151,7216
4151,4151
7714,7714
2571,4323
2571,2571
1853,13147
1853,1853
1853,6544
1853,12371
12562,12562
6038,6038
3115,16807
3115,6878
3115,13842
3115,3115
3115,3200
2395,5704
2395,2395
2395,11067
2395,11996
8307,8567
8307,8307
8307,13559
16250,16250
7367,7367
15759,15759
7627,9329
7627,12242
7627,10163
7627,7627
8039,8039
7836,7836
7627,7740
15292,15292
13469,16718
13469,13608
13469,13469
16538,16538
4120,4132
4120,4327
4120,15951
4120,10630
4120,4120
14258,14533
14258,14258
8149,8149
9679,9679
7502,7502
16147,16147
14383,14383
13185,9263
13185,13185
4407,4407
15779,15779
3602,11886
3602,9703
3602,14865
3602,9500
3602,3646
3602,9196
3602,4096
3602,3602
14894,14894
3673,3673
2433,2433
2433,14898
2433,13845
4115,4115
2433,13313
2433,13924
2433,11473
5526,5526
2433,14764
2433,14372
2433,10549
2433,16971
2433,15300
2433,14599
11760,16335
11760,11760
16546,16546
2776,2776
2776,9520
2776,6224
15602,15602
15373,15373
16661,16661
9295,9295
4368,4368
15531,15763
15531,15531
15491,15491
14620,14620
14620,16762
14152,14152
11477,15261
11477,11477
15051,15051
16784,16784
16463,16463
16463,16767
16463,16893
5295,5295
14415,14415
8101,8101
7585,7585
2471,2471
7331,7331
12580,12580
2656,13349
2656,12264
2656,2656
2656,12224
2656,11696
2656,8494
2656,8482
4785,4785
7845,7845
14632,15481
14632,14632
3534,3534
13612,13612
14109,14109
6496,6496
16568,16568
16568,16897
4424,4424
16427,16427
13952,13952
3766,7048
3766,6590
7164,8766
3766,6219
3766,3766
7164,7164
3766,6510
3766,11095
14570,14570
14058,14058
4255,4255
4230,4230
16165,16165
16165,16222
16165,16184
14030,15119
14030,17007
14030,14532
14030,14252
14030,14030
14030,15389
17085,17085
16450,16450
11361,15449
11361,11457
11361,15360
11361,16583
11361,16876
11361,15297
11361,11361
15593,15593
8294,8294
11927,11927
11927,16580
11995,11995
7979,7979
15376,15376
15376,16354
13190,16622
13190,13114
13190,12665
13190,16672
13190,13190
5143,5143
2354,2354
6343,6343
6343,7438
4432,10276
4432,4432
4756,4756
6091,6091
12938,12938
9571,9571
7515,7515
14391,14391
4923,4923
9046,9046
6893,14664
6893,8334
6893,8115
6893,15726
6893,6893
6893,8562
6893,10971
15689,15689
16562,16562
7273,7273
16814,16814
9960,9960
16832,16832
8584,8584
8584,9333
15401,15401
14442,14442
15835,16604
15835,15835
12368,12368
3849,10434
3849,5909
3849,6360
3849,3849
15438,15438
15438,15978
10758,10758
10758,10750
10758,10691
12332,12332
15439,15439
9255,9255
13348,13348
1854,13721
1854,11489
1854,14500
1854,1854
1854,4776
1854,4339
1854,16613
1854,8235
1854,10022
1854,12565
10558,10558
12942,12942
16802,16802
15153,15153
11684,11684
14933,14933
4893,4893
4857,4857
7468,9869
7468,9357
7468,8028
7468,8067
7468,15472
7468,15414
7468,14763
7468,14509
7468,13604
7468,13383
7468,12733
7468,12703
7468,12969
7468,12038
7468,9913
7468,9187
7468,9090
7468,8836
7468,8478
7468,8311
7468,8160
7468,7468
2764,11871
2764,2764
7468,13756
7468,16387
9735,10468
9735,9735
9735,16867
4669,4669
4669,11263
15335,15335
3541,3541
2339,7832
2339,11100
2339,15317
2339,14615
2339,6538
2339,15196
2339,14792
2339,14501
2339,14477
2339,12922
2339,12685
2339,11792
2339,8694
2339,8690
2339,6530
2339,5444
2339,3640
2339,3049
2339,2735
2339,2339
2339,9772
5077,5077
13817,13817
8195,14675
8195,13866
6880,6880
8195,8195
8266,8266
8195,8853
6880,7805
8195,8014
6880,8499
6880,7215
15046,15046
12908,12908
16174,16174
12721,12721
16650,16650
11954,13776
11954,12085
11954,11954
8011,8011
2583,2583
7938,9221
7938,13447
7938,8373
7938,13084
7938,7938
16364,16364
16944,16944
11184,11184
10560,10560
5039,5039
12158,12158
1066,728
1066,1066
1066,2431
1066,1246
1066,4233
546,546
6372,15082
8593,8593
6372,6856
6372,13481
6372,6372
7693,7693
6372,14854
6372,9707
15030,17019
15030,15030
10658,10658
10658,10659
3847,3847
3847,15430
3847,12736
3847,10228
4054,4154
4054,16616
4054,4054
9792,9792
9792,16117
6783,6783
6774,6774
6885,6885
6885,6758
10690,10690
7705,7705
7705,9350
1151,14516
1151,3408
1151,6391
1151,5925
1151,6619
1151,10440
1151,16050
1151,13784
1151,8614
1151,1151
4891,4891
15547,15547
4597,8033
4597,4597
15547,16505
4597,12972
6071,6071
14968,14968
16086,16086
4799,12480
4799,4799
4799,14247
4799,8278
4969,4969
16547,16547
3475,3475
3150,6025
3150,12164
3150,3150
16444,16444
13121,16385
13121,13121
13121,13129
13121,14059
13121,14738
10489,10489
6987,8274
6987,13132
6987,6987
6987,10442
14672,14672
16212,16212
12280,12567
12280,12280
12280,13232
6875,6875
15302,15302
14719,14719
14449,14449
12968,12968
11808,11808
11808,12520
16013,15693
16013,16013
16776,16776
7306,7306
15143,15143
14774,14774
5596,5596
15999,15999
3631,3631
15378,15378
14766,14766
7855,13425
7855,8244
7855,14717
7855,7855
8477,8751
8477,11445
8477,8477
16854,16854
16459,16980
16459,16459
15973,15973
14591,14591
8412,9763
12571,12571
8412,8412
8412,12052
8412,8586
8412,14407
7411,7411
7411,7561
7841,10688
7841,8102
7841,10938
7841,7841
15626,15626
4171,4171
2795,2795
1391,1391
15746,15746
5822,9339
5822,5822
5822,6403
5822,10550
13506,13506
14265,14265
16798,16798
12093,16921
12093,12093
13325,13325
16379,16379
16816,16816
16236,16236
16237,16237
7443,7443
7443,12375
7629,7629
7629,9920
11901,11901
15985,15985
9948,9948
15249,15249
12891,13156
12891,12891
16333,16333
16697,16697
13214,13214
13748,13748
15162,15640
15162,15162
15162,7943
16322,16322
14392,16269
14392,14713
14392,15653
14392,14392
14746,14746
15514,15514
15514,15939
8257,8257
8257,9993
5145,12140
5145,5145
5145,14958
5145,12203
15008,15008
15008,16501
15008,16051
16714,16714
16131,16131
5600,5600
6507,13208
6507,14145
6507,6507
6507,16735
1723,1723
16588,16588
4835,4835
3754,16654
3754,14821
3754,4671
3754,3754
16021,16021
15801,15801
12664,12664
12029,12029
16708,16708
10006,10006
9451,9451
9234,9233
9234,9234
9234,9361
9480,9480
16225,16225
11086,11086
1838,1838
8893,15246
8893,8893
8893,9106
14441,14441
6606,6606
9788,9788
10204,10204
10204,10413
10204,14384
16752,16752
16786,16786
15498,15498
15498,16649
15498,16632
15498,15969
15498,15556
15498,16751
3593,3593
13354,16027
13354,13354
13354,16091
12408,12408
12408,12954
14742,14742
6089,6089
15003,15003
14736,14736
5287,5287
6773,6773
8717,9539
4214,4353
4214,4214
13266,13266
8717,8717
5070,5070
4919,11607
5134,5134
2229,2229
4919,7545
3435,3435
11599,11599
4919,4919
4991,4991
7744,7744
2748,2748
6685,6685
11918,11918
7692,16119
7692,11748
7692,7430
7692,13110
7692,16643
7692,16273
7692,15918
7692,15885
7692,15827
7692,15596
7692,15180
7692,15059
7692,15049
7692,14928
7692,14870
7692,14609
7692,13734
7692,13726
7692,13344
7692,13342
7692,13161
7692,13148
7692,13058
7692,12999
7692,12744
7692,11627
7692,11414
7692,10587
7692,10271
7692,10160
7692,10029
7692,9336
7692,8759
7692,7829
7692,7454
7692,6373
7692,8750
7692,7692
7926,7926
7692,7971
7692,13367
7692,13917
7692,13118
7692,12789
7692,12775
7692,12084
7692,8738
7692,8507
7692,8393
7692,12961
7692,12586
7692,15146
7692,12512
7692,13051
7692,15099
7692,16054
7692,16914
7692,12782
7692,14133
7692,14018
7692,13550
7692,14307
7692,11812
7692,15417
7692,14859
7692,11358
7692,7626
7692,14879
7692,12493
7692,15116
7692,5994
7692,7951
7692,8332
7692,14028
7692,12169
7692,12704
7692,12716
7692,11536
7692,3858
7692,13433
7692,3638
7692,13295
7692,8529
7692,14962
7692,10348
7692,8892
7692,15655
7692,7360
17011,17011
3494,3494
6418,4737
6418,4723
6418,4720
6418,4715
6418,7765
6418,7460
6418,5191
6418,4876
6418,6913
12191,12191
6418,6617
6418,9320
6418,6686
6418,6418
6418,11202
6418,7061
6418,8319
6418,8330
6418,9862
6418,11421
6418,5315
6418,5261
6418,5024
6418,7872
6418,13359
6418,5603
6418,6021
6418,6087
6418,6397
6418,6489
6418,6556
9317,9317
9070,9070
9269,9269
9269,4497
16020,16020
4181,12497
4181,4181
8215,8215
3809,3809
2631,2631
2390,2390
11697,11697
15654,15654
15209,15209
16709,16709
7826,9989
13176,13176
8133,8133
13176,16585
7826,15050
7826,14826
7826,7826
7826,12346
5501,5501
17000,17000
10441,16959
10441,11225
10441,10441
8137,8805
8383,10217
8137,8277
8137,8137
8383,9246
8137,15319
8383,10086
8137,14512
8383,8383
13925,13925
15001,15001
15001,15314
2769,6529
2769,9764
2769,2769
2769,12197
2769,8066
14052,14052
14052,16737
14052,14752
14052,16606
6315,6315
7049,7049
8553,15661
8553,8553
6904,6904
6904,13340
16593,16593
2618,2618
5834,5834
14662,14662
5485,5485
16638,16965
16638,16638
14499,14499
15888,15888
10393,10393
9349,13363
9349,15243
9349,9349
9349,11391
9349,13799
9349,14608
9349,12508
14040,14040
5011,5011
6057,14999
6057,9250
6057,8877
6057,16306
8727,8727
6057,13480
6057,11546
6057,8520
6057,7948
6057,6057
6306,6306
7132,7132
8589,8589
8401,8401
15672,15672
10963,11450
7869,7869
12345,12345
10918,10918
10963,10963
11605,11605
11605,14723
7253,15329
7253,10461
7253,7253
7253,16865
7253,12151
7253,12917
7253,13162
7253,12957
7253,14775
7253,11435
7253,13171
7253,11567
7253,11845
7253,12040
7253,12077
7253,12960
7253,14153
15569,16954
15569,15569
13284,13284
2902,12010
2902,6623
2902,8812
2902,2902
2902,8907
6724,6724
12196,12196
6458,6516
6458,11259
6458,6477
6458,6458
9768,14117
14714,15664
9768,9883
14714,16894
9768,9770
9768,9768
14714,14714
9768,10486
15337,15337
14323,14323
14323,15768
16266,16266
4793,4793
4685,8147
4685,4685
4685,7544
11227,11227
16073,16073
13572,13572
4881,4881
7064,7064
12237,12237
12237,12892
15891,15891
11057,11057
10059,10059
15625,15625
7462,7462
13322,16706
13322,13322
14857,14857
14125,14125
3127,11415
3127,7769
3127,12431
3127,3127
3127,11804
3127,8884
3127,13166
3127,9848
3127,6688
3127,5296
3127,14629
3127,5969
3127,13315
3127,6413
13362,13863
13362,13362
6083,6069
6083,6109
6083,12597
6083,6632
6083,6083
6083,8303
6083,16747
6083,2688
6083,12799
6956,6956
10920,12335
10920,15447
10920,10920
5284,5284
5284,9797
10612,11478
10612,10625
10612,10612
13069,13069
10612,15863
10612,11615
10612,12323
10612,12135
10612,10943
16143,16143
14996,14996
15874,16089
15874,15874
4869,4869
2273,8091
2273,8265
2273,14592
2273,14727
2273,9858
2273,8840
2273,8519
2273,11392
2273,11714
2273,12676
2273,12709
2273,11717
2273,6427
2273,13269
2273,6546
2273,696
2273,14104
2273,5494
2273,4884
2273,1413
2273,4159
2273,3786
2273,1962
2273,3190
2273,1422
2273,3687
2273,6260
2273,7311
2273,11084
2273,3569
2273,7959
2273,2647
2273,4175
2273,2273
2273,3733
2273,10243
2273,16826
2273,6847
2273,11446
2273,12702
2273,3581
2273,13512
2273,9446
2273,9902
2273,11461
2273,16529
2273,6085
5687,5687
5687,8206
5687,6861
5687,6428
5687,14341
5687,8298
5687,7221
5687,7082
5687,11710
13829,13829
16035,4210
16035,16035
13780,13780
4105,12449
4105,6473
4105,6462
4105,4105
6020,13303
6020,13289
6020,11373
6020,6751
6020,9705
6020,8909
6020,6020
16977,16977
12930,12930
12930,13312
12930,13573
12930,13436
10682,11066
10682,10682
10682,15506
10682,13285
13440,13440
13440,16981
10682,12526
16292,16292
8259,9512
8259,8259
8259,8291
8259,14820
12995,12995
8259,8349
8259,11985
7758,7758
1566,10721
1566,13931
1566,1566
1566,13057
16750,16750
12591,12591
12591,12921
15135,15135
16888,16888
7997,7997
7997,16667
7997,12194
7997,11949
7997,11186
7997,9598
7997,10196
7997,4204
7997,10340
7997,9722
7997,8283
4581,4581
4581,8778
1970,13800
1970,12943
1970,12152
1970,11926
1970,11900
1970,3385
1970,2670
1970,1970
1970,8563
1970,11650
1970,11428
1970,14060
1970,16129
1970,5580
1970,9688
1970,6150
1970,8808
1970,11030
1970,10716
1970,3606
1970,3689
1970,11411
1970,3397
1970,3653
1970,3726
1970,13874
1970,5680
1970,6865
1970,7571
1970,8410
1970,8661
1970,12525
1970,3692
7606,7606
1970,7107
1970,10480
1970,12429
5417,4590
5417,6853
5417,13761
5417,13486
5417,11365
5417,8714
5417,9508
5417,4780
5417,13333
5417,11947
5417,11054
5417,10689
5417,9133
5417,9024
5417,8791
5417,7889
5417,7702
5417,5323
5417,10056
5417,5322
5417,16430
5417,13013
5417,10599
5417,11427
5417,11794
5417,5417
5417,2600
5417,4193
5417,1495
5417,10660
5417,4235
5417,5510
5417,11613
5417,3280
5417,11503
5417,10485
5417,16160
5417,10370
5417,3665
5417,7154
5417,16756
5417,9363
5417,11353
5417,14772
5417,9987
5417,10586
5417,7000
5417,15126
5417,5647
5417,4821
5417,4901
6168,6168
12298,12298
8785,8785
14745,14745
3120,9758
3120,10555
3120,4966
3120,3145
3120,7594
3120,3120
3120,10027
5616,6052
3120,6615
3120,6002
3120,12608
5616,5616
3120,3744
3120,1370
3120,6060
3450,11487
3450,14240
3450,9374
3450,5896
3450,12109
3450,10503
3450,13024
3450,13535
3450,3386
3450,3450
3450,4693
3450,9829
3450,13324
3450,10582
5319,5319
6339,6762
6339,9563
6339,13522
6339,7188
6339,9620
6339,7557
6339,12686
6339,5465
6339,3158
6339,4247
6339,6339
6339,6635
13448,14276
13448,13448
8531,11721
8531,8863
8531,11488
8531,11634
8531,12241
8531,8531
8531,16026
8531,12062
8531,10548
8531,10642
16179,16179
8783,14116
8783,8783
12426,12426
10579,15377
10579,14923
10579,15000
10579,10579
7264,7264
15962,15962
15553,15553
15553,12181
16192,16192
10742,10742
15341,2595
15341,15341
4172,15055
12279,12279
4172,4172
4172,5986
4172,6032
4172,7192
4172,10213
4172,10425
4172,12738
4172,12781
4172,14684
4172,16659
4172,9616
4172,13613
10731,10731
10731,12078
3270,12988
3270,14242
3270,5706
3270,14421
3270,14601
3270,15171
3270,6005
3270,11474
3270,10171
3270,7042
3270,12136
3270,4281
3270,13213
3270,3270
3270,10107
3270,11224
16736,16736
12528,12528
6344,14398
6344,14536
6344,12788
6344,6344
6344,14796
6344,14476
6344,11565
6344,15743
14022,14022
15278,15278
11036,11337
11036,11036
11036,12148
11036,11185
11036,10584
11036,10639
6314,6314
11780,11780
5776,15732
7921,7921
5776,5776
5776,6939
10687,10687
16186,16186
14082,15079
14082,16848
14082,14082
12356,12356
13336,13336
9227,3286
9227,15283
9227,9227
9227,12758
9227,3546
9227,3897
9227,3210
6132,6132
6132,12928
6132,8353
6132,6907
5329,12981
16930,16930
5329,10973
5329,5329
5329,6851
5329,16445
5329,14910
5329,10554
5329,12730
15792,15792
12270,12270
12270,7198
12270,7909
12270,1641
12270,14342
12270,13228
12270,11647
12270,16005
12270,13568
12270,13518
12270,13184
6591,6591
1513,13492
1513,14433
1513,1513
1513,14812
1513,13577
16157,16157
7233,7233
4283,4283
41,3515
41,11070
41,11196
41,11589
41,11484
41,14062
41,13377
41,12946
41,11315
41,7336
41,7128
41,5835
41,5337
41,4819
41,41
41,2500
41,3900
41,2317
41,2308
41,4122
6499,6499
14799,14799
14799,12471
14799,13509
16268,16268
14579,14579
7210,7210
7210,9683
7210,8527
7210,7278
16682,16682
14149,14149
10236,10236
10236,10247
13168,5484
13168,9567
13168,8061
13168,6884
13168,13168
13168,9927
13168,14023
13168,14505
13168,7622
6554,15573
6554,8062
6554,8302
6554,7670
6554,7665
6554,7517
6554,12791
6554,12541
6554,12453
6554,12402
6554,12070
6554,7716
6554,10084
6554,6554
6731,6731
4406,15181
4406,9183
4406,6183
4406,4406
8579,8579
16935,16935
5709,5709
6283,6283
6384,7173
6384,16744
6384,6414
6384,7853
6384,7402
6384,6384
6384,10476
6384,10504
8282,8282
14813,10343
14813,8020
14813,14813
9591,9591
14813,10443
14813,5992
14813,7570
11835,12993
11835,11835
14498,13042
14498,14498
14498,13043
14498,13809
5617,5617
16923,16923
8111,8111
8111,12544
5040,5040
4523,4523
6798,6798
12550,13011
12550,10502
12550,12550
12550,15766
12550,13574
12550,12895
12550,2746
12550,7374
14630,14630
16164,16164
15630,15630
5202,8820
5202,5202
7152,13311
7152,7152
7152,13039
8325,6908
8325,14756
8325,7432
8325,8163
8325,6835
8325,10655
8325,10913
8325,8325
8325,13472
10603,11046
10603,10603
14016,14016
10451,10451
10977,10977
10977,5818
10977,4638
10977,11855
11942,11942
16017,16017
6389,15101
6389,13599
6389,16068
6389,13844
6389,6389
6389,8938
6389,13439
6389,11266
7635,7635
4236,4257
4236,6374
4236,4397
4236,6285
4236,10537
4236,4292
4236,5775
4236,4236
4236,6474
4236,7854
5964,8509
5964,6093
5964,14239
5964,12772
5964,11660
5964,7191
5964,11720
5964,12666
5964,6099
5964,12451
5964,12715
5964,5964
5964,11528
5964,5609
5964,14262
14359,14359
14755,14755
12257,12257
12257,12708
12257,13722
12257,13189
9096,9096
14525,12947
14525,9857
14525,14525
5700,12328
5700,12984
5700,13538
5700,15039
5700,5887
5700,11048
5700,9476
5700,7713
5700,5949
5700,14566
5700,7598
5700,11701
5700,12011
5700,10618
5700,12430
5700,3425
5700,13818
5700,7927
5700,13585
5700,14880
5700,13122
5700,12651
5700,16400
5700,13494
5700,16487
5700,15406
5700,16984
5700,16838
5700,14036
5700,16899
5700,7080
5700,5700
5700,9082
5700,11734
5700,13749
5700,12057
5700,12121
5700,12185
5700,12222
2488,7567
2488,4676
2488,2488
2488,12805
2488,12227
2488,16536
2488,13724
2488,9932
2488,3418
2488,10941
2488,13968
2488,9666
2488,5425
2488,2579
2488,5250
2488,7146
2488,7647
2488,8508
9934,9934
9015,9015
9015,7151
5450,5450
5450,5611
5162,14374
5162,5162
5162,5434
5162,6037
5162,6345
5162,9911
4259,14244
4259,16995
4259,15538
4259,15844
4259,16032
4259,15446
4259,4259
4259,13090
4259,13419
4259,10137
6551,7145
6551,6551
6551,6558
6551,6995
6493,6493
6492,8659
6492,8708
6492,4482
6492,7809
6492,13120
6492,12409
6492,7619
6492,13250
6492,11756
6492,15583
6492,11348
6492,6492
6492,13239
6492,7650
6492,14272
6492,13460
4992,4992
7312,7312
16656,16656
7250,7250
13762,13762
13762,12405
13762,13044
8900,9528
13762,10403
8900,8900
13762,15149
11936,11936
11936,13438
6249,7185
6249,13483
6249,6601
6249,6746
6249,15632
6249,16789
6249,6249
6249,6589
6249,6959
6249,8201
6249,12324
6249,13746
6249,12361
6249,3219
6249,7213
15501,15501
16840,16840
14504,14504
5601,5721
5601,5795
5601,5601
1168,6909
1168,13360
1168,14948
1168,6641
1168,1168
1168,6957
1168,11234
1168,12918
1168,15572
8314,3532
8314,6645
8314,1222
8314,5615
8314,13249
8314,3888
8314,10002
8314,12188
8314,12407
8314,12677
8314,8314
8314,8516
8314,1329
13291,16446
13291,14614
13291,16331
13291,13291
14728,5853
14728,14728
15657,15657
15657,5852
15657,14674
13519,13519
9291,9291
16861,16861
16861,14556
16861,10607
16109,16109
12137,12137
7636,7923
7636,10757
7636,16605
7636,8490
7636,15941
7636,13516
7636,9843
7636,7636
10574,10574
10574,10583
10574,10661
16524,16524
11422,10622
11422,11708
11422,15110
11422,12894
11422,11422
11422,12916
11422,16339
16310,16310
7392,7392
15465,15465
6570,15333
6570,15825
6570,11533
6570,17012
6570,13186
6570,12510
6570,12646
6570,6570
6570,14919
6570,15678
6570,11327
5502,11723
5502,6789
5502,6891
13197,10532
5502,3882
5519,5519
13197,13197
13197,15650
5502,5502
5502,6018
16679,16679
16415,13145
16415,16415
6382,6382
4147,4241
4147,15418
4147,6310
4147,13181
4147,11229
4147,4147
4147,12174
15086,15086
7574,8225
7574,9340
7574,7574
10627,2751
10627,3166
10627,3680
10627,10627
10627,4156
7890,7890
7890,13255
7890,16243
14734,14734
14564,14597
14564,14564
15239,15239
16685,16685
14643,14914
14643,14643
14945,14945
11262,11262
12183,12183
12183,16653
7799,7799
12225,14139
9578,9578
12225,12225
15212,15212
9346,9346
9346,10300
13803,14535
13803,16858
13803,13803
14056,14056
7478,7478
15087,15087
10653,15603
10653,10653
15121,15121
11847,11847
16114,16114
15784,15784
630,630
3255,3255
14782,14782
1156,1156
14113,14113
14113,15199
13855,13855
3442,3442
14318,14318
16257,16257
7446,15169
7446,7446
7446,16383
14402,14402
3195,5454
3195,9985
3195,3195
3195,6221
3195,6356
3195,7712
3195,7773
3195,8124
3195,8588
3195,8653
3603,3603
3603,6585
3552,6521
3552,6915
3552,6779
3552,3552
2663,4194
2663,2663
14788,14788
16025,16025
15889,15889
1376,1376
15107,16925
15107,15107
15107,16048
14110,14110
15211,15211
14110,15576
14110,16009
16820,16820
6411,11235
6411,6411
14273,14273
14132,16646
14132,14132
14132,15495
3304,3304
3304,3529
3304,2871
3688,14932
1160,1160
3688,3688
3688,12448
583,583
3688,3746
10136,10136
11035,11035
4939,4939
15922,15922
4371,7254
4371,4371
8015,16561
8015,8015
3301,3306
3301,4728
3301,3735
3301,4166
3301,3430
3301,3328
3301,3301
13366,13366
14994,14994
16320,16320
8447,8447
4701,4701
9098,10386
9098,14967
9098,9098
9098,11811
9098,13794
9098,15607
9536,9536
11999,11999
8216,8533
9035,9035
11571,12404
8216,8216
11571,11571
8216,10704
8501,8501
8216,10594
9113,9113
12723,12723
10193,10193
8318,8318
7920,7920
8603,8603
6677,6677
8398,8398
14100,14100
14100,14784
1326,1326
13489,13489
12293,13490
12293,12293
12293,15286
12293,14312
11226,11226
1973,2996
1973,4282
1973,1973
1973,4071
1127,4123
1127,1127
2822,2822
2822,4189
5728,11467
5728,1132
5728,2570
5728,13501
5728,7025
5728,8735
5728,8688
5728,6842
5728,13326
5728,7936
5728,6753
5728,7994
5728,8034
5728,9041
5728,15691
5728,12978
5728,12583
5728,8650
5728,14257
5728,9173
5728,6531
5728,6203
5728,4937
5728,13059
5728,14624
5728,11396
5728,13526
5728,13807
5728,14111
5728,13513
5728,15673
5728,14668
5728,5579
5728,8487
5728,8590
5728,16745
5728,16774
5728,16976
5728,13071
5728,15590
5728,15452
5728,6559
5728,14976
5728,8644
5728,6599
5728,11058
5728,11965
5728,10301
5728,8246
5728,13485
5728,6066
5728,5728
5728,12406
7870,16629
7870,7870
7870,14494
13241,13455
13275,13275
13241,13241
13587,13587
13241,13253
14251,14251
4970,6535
4970,4970
4970,16969
9464,9464
10361,10361
14981,14981
15229,15229
15229,15808
15229,16220
5875,15737
5875,5875
5875,16513
15730,15730
8691,8691
16805,16805
15560,15560
