practice_id,doctor_id
9611,9611
11462,11462
15842,15842
15824,15824
9612,9612
16705,16705
14863,14863
9613,9613
9617,9617
11787,11787
9619,9619
9689,9689
11570,11570
9624,9624
10400,10400
10251,10251
16732,16732
13391,13391
10028,10028
16755,16755
9629,9629
12640,12640
15610,15610
15826,15826
9630,9630
10263,10263
12502,12502
16359,16359
10226,10226
9633,9633
10012,10012
9636,9636
9638,9638
9639,9639
9641,9641
9646,9646
9647,9647
16043,16043
15037,15037
9648,9648
13778,13778
12690,12690
9649,9649
9651,9651
12292,12292
11529,11529
9653,9653
9654,9654
9656,9656
9657,9657
891,9665
891,12650
891,13870
9668,9668
13843,13843
9672,9672
9674,9674
15548,15548
9675,9675
9679,9679
11913,11913
9849,9849
9686,9686
9692,9692
14795,14795
14733,14733
9694,9694
9701,9701
15685,15685
13534,13534
9706,9706
14131,14131
9713,9713
9717,9717
9723,9723
9726,9726
9730,9730
9731,9731
10468,10468
9735,9735
9739,9739
9740,9740
9746,9746
9747,9747
9750,9750
9751,9751
9752,9752
12486,12486
12570,12570
10103,10103
9756,9756
9754,9754
9755,9755
9757,9757
9762,9762
9766,9766
9767,9767
14117,14117
10486,10486
9883,9883
9770,9770
9768,9768
9774,9774
14612,14612
14593,14593
16574,16574
16637,16637
11851,11851
8088,8088
10048,10048
9782,9782
12697,12697
13316,13316
12683,12683
13048,13048
13476,13476
14739,14739
9783,9783
9784,9784
1212,1212
9786,9786
9789,9789
9794,9794
9795,9795
9370,9370
9799,9799
9803,9803
9805,9805
9809,9809
14306,14306
9813,9813
9814,9814
9816,9816
9818,9818
9819,9819
9820,9820
12373,12373
9822,9822
13127,13127
13382,13382
13956,13956
14522,14522
15052,15052
15232,15232
16224,16224
12630,12630
10593,10593
9824,9824
9826,9826
9833,9833
9838,9838
9847,9847
9850,9850
9851,9851
9860,9860
9861,9861
14270,14270
9868,9868
12615,12615
9874,9874
12244,12244
9875,9875
9878,9878
11840,11840
11280,11280
9880,9880
11325,11325
11744,11744
9891,9891
9892,9892
9893,9893
9896,9896
4735,4735
11394,11394
9897,9897
15241,15241
9898,9898
13165,13165
9899,9899
9900,9900
14816,14816
14287,14287
16698,16698
13410,13410
11236,11236
15018,15018
15901,15901
13321,13321
9907,9907
9908,9908
9910,9910
9915,9915
13969,13969
10743,10743
9918,9918
9924,9924
9925,9925
11979,11979
9926,9926
10073,10073
10260,10260
13947,13947
9928,9928
9930,9930
9931,9931
9934,9934
9935,9935
9936,9936
9937,9937
15383,15383
9938,9938
13937,13937
13514,13514
11517,11517
9939,9939
12359,12359
10021,10021
9968,9968
9941,9941
10031,10031
9942,9942
11053,11053
9943,9943
9944,9944
9945,9945
12399,12399
13961,13961
10932,10932
12457,12457
13445,13445
16498,16498
10446,10446
11956,11956
13566,13566
12162,12162
12509,12509
9947,9947
9948,9948
9949,9949
12016,12016
11692,11692
9951,9951
11925,11925
14033,14033
10467,10467
11683,11683
15148,15148
10937,10937
16361,16361
9952,9952
10358,10358
10140,10140
14527,14527
13596,13596
15078,15078
16399,16399
9953,9953
9955,9955
9956,9956
9957,9957
9960,9960
11955,11955
12401,12401
12718,12718
11790,11790
11317,11317
11677,11677
10432,10432
12659,12659
9962,9962
9964,9964
9966,9966
9967,9967
11919,11919
10218,10218
10589,10589
15940,15940
14086,14086
10323,10323
9969,9969
10739,10739
13170,13170
9970,9970
14886,14886
12278,12278
9972,9972
13357,13357
15912,15912
14730,14730
10075,10075
9973,9973
9974,9974
9976,9976
15451,15451
9979,9979
10064,10064
13098,13098
10965,10965
10431,10431
10520,10520
11893,11893
9981,9981
15961,15961
9984,9984
15461,15461
14484,14484
9905,9905
10378,10378
9986,9986
9917,9917
12290,12290
12297,12297
10391,10391
11552,11552
10332,10332
13495,13495
9991,9991
11657,11657
9992,9992
12083,12083
9997,9997
10000,10000
10001,10001
10003,10003
10006,10006
10007,10007
10011,10011
10014,10014
12511,12511
13124,13124
12542,12542
10686,10686
10015,10015
10018,10018
13610,13610
13345,13345
10023,10023
10280,10280
10026,10026
10414,10414
10030,10030
15791,15791
11251,11251
10036,10036
13539,13539
15411,15411
10038,10038
11695,11695
13002,13002
10203,10203
10041,10041
14835,14835
14345,14345
13379,13379
11691,11691
10043,10043
10045,10045
10047,10047
10051,10051
10052,10052
10055,10055
10059,10059
11057,11057
10060,10060
10063,10063
10069,10069
10087,10087
10093,10093
10098,10098
10101,10101
11205,11205
10105,10105
10108,10108
10112,10112
10115,10115
10116,10116
10117,10117
12001,12001
10118,10118
10122,10122
10123,10123
12200,12200
10128,10128
10131,10131
10136,10136
10143,10143
15482,15482
11530,11530
12012,12012
10516,10516
10142,10142
12212,12212
10749,10749
10318,10318
16796,16796
14450,14450
12522,12522
10531,10531
10145,10145
10146,10146
11430,11430
11646,11646
12573,12573
10147,10147
12114,12114
10237,10237
16569,16569
14356,14356
10148,10148
10153,10153
11378,11378
11772,11772
11335,11335
15934,15934
10155,10155
10646,10646
16758,16758
14846,14846
10515,10515
10928,10928
11492,11492
12468,12468
10156,10156
10158,10158
10159,10159
15613,15613
16790,16790
14960,14960
10167,10167
10224,10224
10174,10174
10175,10175
10176,10176
10177,10177
10180,10180
10182,10182
10183,10183
10185,10185
10187,10187
5531,5531
10189,10189
10191,10191
10193,10193
16102,16102
12613,12613
10195,10195
12519,12519
10197,10197
10202,10202
10205,10205
10206,10206
11183,11183
10207,10207
12161,12161
10208,10208
10209,10209
14978,14978
13932,13932
15964,15964
11252,11252
15635,15635
10210,10210
10211,10211
10212,10212
10216,10216
10221,10221
10223,10223
14053,14053
10229,10229
14288,14288
12079,12079
10230,10230
10231,10231
11860,11860
10233,10233
11382,11382
11354,11354
16251,16251
14648,14648
10285,10285
14382,14382
10236,10236
10247,10247
11821,11821
13331,13331
14797,14797
14561,14561
15306,15306
15047,15047
11344,11344
12207,12207
15174,15174
10239,10239
10241,10241
10244,10244
10245,10245
10246,10246
13468,13468
11632,11632
11814,11814
10250,10250
10255,10255
10466,10466
10405,10405
11288,11288
10950,10950
10256,10256
10257,10257
10259,10259
12219,12219
10265,10265
15812,15812
12233,12233
13393,13393
15033,15033
13851,13851
10529,10529
11097,11097
11773,11773
16044,16044
13916,13916
13398,13398
10270,10270
10272,10272
10273,10273
10275,10275
10278,10278
10671,10671
15855,15855
16686,16686
15663,15663
12081,12081
10282,10282
10284,10284
13015,13015
15599,15599
12987,12987
14386,14386
11384,11384
10286,10286
10287,10287
10288,10288
10290,10290
10295,10295
10296,10296
10297,10297
10298,10298
11416,11416
10299,10299
13467,13467
15966,15966
11774,11774
10302,10302
10303,10303
12354,12354
10306,10306
15356,15356
10313,10313
11803,11803
11769,11769
10314,10314
16743,16743
15948,15948
13260,13260
10328,10328
10315,10315
13296,13296
11562,11562
12713,12713
13283,13283
15597,15597
10316,10316
13475,13475
14837,14837
10735,10735
10317,10317
11398,11398
10322,10322
11707,11707
14361,14361
12175,12175
13256,13256
10334,10334
14524,14524
11515,11515
10335,10335
14264,14264
13019,13019
11848,11848
10344,10344
10345,10345
10346,10346
10351,10351
10356,10356
5613,12663
5613,10563
5613,13137
5613,10357
10359,10359
10361,10361
10683,10683
14507,14507
11363,11363
10948,10948
16696,16696
10762,10762
12620,12620
12518,12518
10363,10363
10364,10364
10368,10368
10372,10372
15798,15798
11050,11050
10373,10373
12311,12311
11525,11525
13579,13579
15559,15559
10959,10959
10375,10375
11885,11885
10388,10388
15104,15104
12086,12086
10392,10392
10393,10393
1521,12904
1521,10395
15958,15958
10396,10396
10397,10397
10403,10403
13044,13044
12405,12405
13762,13762
15149,15149
14518,14518
10939,10939
15113,15113
14833,14833
7648,7648
16429,16429
15328,15328
10404,10404
13178,13178
10498,10498
16694,16694
12186,12186
10412,10412
13576,13576
13136,13136
14377,14377
14448,14448
10421,10421
10423,10423
14778,14778
15251,15251
15120,15120
10424,10424
13175,13175
10426,10426
10427,10427
10428,10428
14096,14096
12948,12948
10524,10524
12206,12206
14861,14861
12014,12014
10429,10429
10430,10430
11998,11998
12452,12452
16029,16029
11093,11093
14721,14721
10433,10433
10436,10436
10437,10437
10934,10934
10438,10438
12254,12254
13330,13330
11244,11244
10441,10441
11225,11225
16518,16518
11581,11581
10445,10445
10447,10447
10449,10449
13369,13369
11946,11946
13739,13739
16658,16658
16673,16673
10451,10451
13339,13339
13430,13430
10454,10454
13798,13798
10455,10455
10488,10488
10448,10448
10457,10457
10463,10463
10469,10469
10470,10470
10471,10471
10472,10472
10473,10473
11074,11074
10477,10477
14862,14862
10482,10482
11937,11937
10484,10484
10489,10489
14078,14078
14780,14780
11286,11286
15025,15025
15326,15326
15612,15612
10491,10491
10493,10493
10499,10499
16603,16603
13374,13374
10507,10507
10509,10509
10510,10510
10512,10512
12128,12128
10517,10517
10518,10518
10519,10519
10522,10522
10523,10523
11213,11213
10527,10527
14416,14416
11879,11879
12910,12910
11540,11540
12628,12628
10528,10528
12289,12289
12159,12159
15617,15617
12911,12911
10530,10530
10532,10532
13197,13197
15650,15650
11347,11347
12232,12232
10536,10536
10538,10538
10544,10544
14317,14317
10552,10552
11440,11440
10556,10556
10557,10557
10559,10559
10560,10560
10564,10564
10929,10929
10565,10565
10754,10754
10648,10648
10570,10570
10583,10583
10574,10574
10661,10661
12419,12419
10577,10577
15377,15377
14923,14923
10579,10579
15000,15000
11577,11577
10580,10580
11337,11337
10584,10584
11185,11185
10639,10639
12148,12148
11036,11036
10588,10588
11452,11452
11075,11075
14872,14872
10590,10590
12543,12543
12387,12387
10595,10595
15616,15616
4686,4686
11283,11283
10596,10596
10597,10597
10600,10600
10601,10601
10603,10603
11046,11046
10604,10604
10606,10606
14556,14556
10607,10607
13470,13470
15788,15788
10608,10608
16571,16571
11612,11612
15676,15676
10609,10609
5594,10943
5594,15863
5594,11478
5594,10612
5594,12323
5594,10625
5594,11615
5594,12135
12046,12046
10707,10707
10613,10613
10935,10935
15909,15909
11357,11357
10616,10616
16721,16721
13927,13927
10619,10619
10633,10633
10708,10708
10621,10621
12766,12766
16077,16077
13403,13403
13556,13556
10622,10622
11708,11708
12916,12916
15110,15110
16339,16339
12894,12894
11422,11422
14864,14864
12340,12340
14362,14362
10626,10626
14072,14072
12054,12054
12729,12729
11694,11694
10730,10730
10628,10628
10632,10632
10635,10635
10634,10634
10636,10636
13790,13790
12633,12633
10645,10645
10647,10647
10649,10649
10650,10650
10651,10651
15603,15603
10653,10653
10658,10658
10659,10659
10662,10662
10668,10668
10672,10672
10673,10673
10674,10674
10675,10675
11766,11766
10676,10676
10677,10677
11984,11984
10678,10678
10680,10680
10682,10682
11066,11066
13285,13285
12526,12526
15506,15506
16818,16818
10684,10684
14406,14406
15762,15762
10687,10687
10690,10690
10750,10750
10691,10691
10758,10758
10693,10693
10694,10694
10695,10695
10696,10696
13930,13930
15965,15965
12584,12584
11837,11837
10697,10697
10289,10289
11680,11680
14293,14293
13395,13395
10702,10702
10706,10706
15527,15527
12285,12285
12920,12920
13074,13074
13287,13287
10714,10714
12365,12365
13179,13179
10715,10715
10719,10719
10720,10720
14652,14652
14715,14715
10723,10723
13076,13076
12879,12879
12465,12465
12068,12068
10726,10726
12078,12078
10731,10731
10738,10738
15936,15936
11561,11561
11233,11233
10742,10742
10744,10744
11640,11640
11254,11254
10745,10745
10746,10746
10751,10751
10752,10752
12553,12553
10755,10755
10756,10756
10759,10759
10760,10760
10764,10764
11290,11290
4603,4603
10811,10811
12951,12951
10951,10951
10914,10914
11450,11450
10918,10918
10963,10963
12335,12335
15447,15447
10920,10920
10921,10921
10923,10923
13125,13125
5257,5257
10925,10925
12255,12255
10926,10926
15248,15248
13428,13428
14977,14977
10927,10927
11047,11047
10930,10930
15722,15722
13527,13527
10931,10931
10933,10933
10940,10940
15183,15183
10944,10944
16436,16436
10945,10945
11310,11310
12953,12953
10947,10947
15920,15920
12009,12009
10952,10952
10953,10953
10967,10967
11081,11081
10954,10954
10955,10955
10956,10956
10957,10957
10960,10960
10962,10962
10968,10968
10969,10969
13440,13440
11270,11270
10970,10970
10972,10972
10975,10975
15280,15280
12444,12444
10978,10978
11471,11471
10979,10979
10980,10980
10981,10981
10985,10985
10996,10996
10997,10997
11028,11028
11031,11031
11033,11033
11035,11035
11037,11037
11038,11038
11040,11040
11043,11043
12470,12470
11055,11055
11060,11060
11062,11062
11065,11065
11863,11863
11507,11507
11495,11495
11068,11068
12348,12348
14997,14997
11923,11923
11069,11069
11071,11071
11083,11083
11099,11099
11092,11092
11086,11086
11372,11372
14541,14541
13725,13725
13183,13183
14955,14955
11303,11303
11088,11088
16651,16651
11089,11089
11309,11309
11096,11096
11104,11104
11182,11182
11184,11184
11189,11189
13047,13047
11190,11190
12199,12199
11191,11191
11195,11195
16787,16787
11203,11203
13329,13329
16214,16214
12306,12306
11206,11206
12769,12769
11207,11207
11208,11208
11655,11655
11211,11211
11215,11215
12445,12445
11221,11221
11226,11226
11227,11227
11230,11230
13337,13337
11231,11231
11232,11232
11240,11240
11247,11247
11248,11248
11249,11249
11742,11742
16213,16213
11250,11250
11255,11255
16462,16462
6051,6051
11256,11256
15060,15060
11257,11257
11770,11770
13786,13786
11261,11261
11262,11262
11264,11264
11265,11265
13216,13216
11269,11269
16372,16372
11271,11271
11273,11273
11275,11275
11277,11277
11281,11281
11370,11370
12737,12737
11687,11687
15930,15930
13571,13571
14115,14115
11284,11284
12030,12030
11291,11291
11299,11299
11302,11302
11304,11304
11305,11305
11306,11306
11308,11308
15208,15208
11312,11312
13144,13144
13400,13400
11319,11319
11320,11320
11328,11328
11330,11330
11334,11334
11331,11331
11369,11369
13159,13159
13532,13532
12302,12302
15407,15407
16491,16491
16544,16544
11336,11336
11351,11351
11356,11356
15360,15360
15449,15449
11457,11457
11361,11361
16583,16583
15297,15297
13464,13464
14521,14521
11419,11419
11364,11364
11376,11376
11377,11377
11380,11380
11385,11385
11387,11387
11510,11510
11393,11393
11403,11403
11994,11994
16030,16030
14602,14602
13273,13273
11406,11406
11407,11407
11412,11412
12173,12173
11418,11418
11424,11424
13035,13035
11426,11426
11436,11436
11437,11437
11438,11438
11439,11439
11441,11441
11716,11716
12096,12096
12545,12545
11598,11598
11442,11442
11889,11889
11443,11443
11449,11449
11523,11523
11454,11454
11455,11455
11464,11464
11468,11468
11477,11477
15261,15261
15530,15530
11810,11810
11479,11479
14061,14061
13386,13386
11485,11485
11493,11493
11494,11494
11496,11496
13732,13732
14803,14803
14024,14024
12635,12635
14378,14378
15738,15738
11498,11498
11500,11500
11512,11512
11514,11514
11911,11911
11519,11519
11524,11524
11527,11527
11592,11592
15692,15692
15508,15508
11531,11531
11532,11532
11539,11539
12101,12101
11545,11545
11547,11547
14330,14330
10452,10452
11550,11550
11553,11553
12614,12614
11557,11557
13113,13113
13955,13955
11560,11560
11563,11563
11564,11564
11566,11566
12404,12404
11571,11571
11575,11575
11578,11578
11584,11584
15322,15322
11585,11585
11645,11645
11588,11588
10501,10501
11591,11591
11593,11593
13297,13297
16258,16258
11595,11595
11597,11597
11599,11599
11602,11602
11604,11604
14723,14723
11605,11605
11608,11608
11610,11610
11622,11622
11624,11624
11628,11628
11635,11635
11639,11639
11643,11643
14241,14241
12482,12482
11762,11762
11651,11651
11653,11653
11654,11654
15684,15684
11658,11658
13341,13341
11659,11659
11661,11661
11663,11663
11665,11665
11666,11666
11672,11672
11675,11675
11684,11684
11686,11686
11685,11685
11689,11689
16014,16014
11690,11690
11867,11867
11697,11697
11702,11702
11709,11709
15831,15831
11712,11712
14497,14497
11718,11718
12906,12906
11725,11725
13919,13919
13246,13246
13920,13920
11688,11688
14916,14916
13552,13552
12745,12745
15582,15582
11726,11726
11727,11727
11728,11728
11735,11735
12442,12442
11739,11739
11741,11741
11746,11746
11747,11747
11751,11751
14502,14502
15040,15040
11754,11754
11757,11757
11758,11758
12065,12065
11759,11759
16335,16335
11760,11760
11780,11780
11788,11788
11789,11789
16382,16382
13822,13822
12028,12028
11793,11793
11796,11796
11887,11887
11798,11798
15440,15440
11799,11799
11802,11802
12239,12239
11800,11800
1891,11805
1891,11828
1891,11986
11806,11806
12520,12520
11808,11808
16663,16663
15933,15933
11813,11813
14417,14417
11551,11551
16631,16631
12726,12726
11819,11819
13918,13918
11820,11820
11826,11826
11829,11829
12714,12714
13415,13415
12131,12131
13169,13169
15227,15227
15760,15760
12963,12963
11830,11830
11832,11832
12993,12993
11835,11835
11838,11838
15289,15289
12303,12303
11839,11839
11843,11843
11847,11847
11858,11858
11865,11865
11866,11866
12147,12147
11868,11868
11869,11869
11873,11873
11876,11876
11877,11877
11878,11878
11882,11882
11883,11883
11888,11888
11890,11890
13418,13418
13605,13605
16088,16088
13953,13953
11899,11899
11901,11901
11917,11917
11902,11902
11905,11905
12363,12363
13586,13586
13479,13479
12469,12469
12684,12684
12513,12513
15967,15967
11906,11906
16428,16428
11907,11907
11914,11914
11918,11918
11967,11967
12007,12007
11924,11924
16580,16580
11927,11927
11928,11928
11934,11934
13438,13438
11936,11936
12080,12080
11968,11968
11939,11939
11940,11940
11941,11941
13570,13570
11942,11942
11944,11944
11948,11948
12094,12094
11953,11953
13776,13776
11954,11954
12085,12085
11969,11969
12886,12886
11974,11974
11978,11978
11981,11981
11995,11995
11999,11999
12000,12000
12053,12053
12005,12005
16360,16360
13146,13146
12006,12006
12026,12026
12027,12027
11246,11246
12029,12029
12033,12033
12036,12036
12037,12037
12039,12039
12041,12041
12045,12045
13717,13717
12163,12163
15175,15175
12048,12048
12049,12049
12051,12051
12061,12061
12063,12063
12066,12066
14135,14135
12072,12072
12075,12075
12087,12087
13872,13872
15535,15535
12090,12090
12091,12091
12093,12093
12095,12095
12097,12097
12098,12098
12099,12099
12104,12104
12106,12106
12272,12272
12110,12110
12111,12111
12112,12112
12127,12127
15682,15682
16520,16520
14840,14840
15609,15609
12130,12130
12133,12133
12137,12137
12145,12145
12153,12153
12156,12156
12158,12158
12160,12160
16376,16376
5901,5901
12167,12167
12170,12170
12171,12171
12176,12176
15837,15837
12177,12177
12180,12180
12181,12181
15553,15553
16653,16653
12183,12183
12187,12187
12196,12196
12201,12201
12202,12202
12209,12209
15155,15155
12216,12216
12217,12217
12220,12220
14139,14139
12225,12225
12235,12235
12237,12237
12892,12892
12243,12243
12246,12246
12572,12572
12251,12251
12252,12252
13189,13189
13722,13722
12257,12257
12708,12708
12263,12263
16238,16238
12274,12274
16341,16341
12275,12275
12276,12276
12277,12277
2646,12279
12280,12280
12567,12567
13232,13232
12286,12286
12296,12296
12298,12298
12300,12300
13588,13588
12313,12313
12314,12314
12316,12316
12320,12320
12331,12331
12330,12330
12332,12332
12333,12333
12336,12336
12901,12901
12337,12337
11722,11722
12605,12605
12338,12338
12603,12603
12339,12339
12344,12344
12345,12345
3056,12347
15707,15707
14794,14794
12349,12349
14490,14490
12356,12356
12357,12357
12358,12358
14974,14974
13609,13609
12362,12362
12366,12366
12732,12732
12377,12377
15063,15063
13531,13531
12380,12380
12388,12388
16586,16586
13404,13404
12389,12389
12393,12393
13715,13715
12395,12395
15475,15475
12396,12396
12398,12398
12408,12408
12954,12954
12410,12410
12411,12411
12413,12413
4498,12414
12425,12425
12426,12426
12427,12427
12433,12433
12434,12434
12435,12435
12439,12439
12443,12443
12578,12578
14642,14642
13714,13714
14368,14368
12446,12446
13195,13195
14911,14911
12447,12447
12450,12450
12124,12124
11897,11897
13310,13310
12383,12383
14576,14576
13505,13505
12940,12940
12455,12455
12458,12458
12463,12463
12498,12498
12462,12462
12464,12464
12467,12467
13509,13509
12471,12471
14799,14799
12474,12474
12475,12475
12476,12476
12478,12478
14057,14057
15224,15224
15774,15774
13065,13065
12481,12481
12554,12554
12484,12484
13174,13174
12487,12487
16645,16645
15268,15268
16576,16576
12489,12489
14493,14493
12506,12506
12515,12515
12521,12521
9537,9537
12528,12528
12529,12529
12536,12536
5800,5800
15151,15151
12537,12537
12539,12539
12547,12547
12551,12551
12598,12598
12557,12557
12558,12558
12559,12559
12560,12560
12562,12562
14328,14328
12563,12563
12569,12569
12571,12571
12574,12574
12577,12577
12579,12579
15605,15605
14993,14993
15679,15679
12580,12580
12582,12582
12587,12587
12590,12590
12921,12921
12591,12591
12593,12593
1545,12594
12596,12596
12611,12611
12616,12616
12617,12617
15525,15525
12621,12621
14401,14401
12637,12637
13387,13387
12623,12623
12631,12631
12638,12638
12639,12639
12644,12644
12647,12647
12657,12657
12779,12779
12661,12661
13139,13139
12664,12664
13114,13114
12665,12665
16672,16672
14562,14562
16622,16622
13190,13190
12668,12668
12669,12669
12671,12671
12674,12674
12680,12680
12692,12692
12706,12706
12712,12712
13030,13030
16297,16297
12717,12717
16717,16717
12719,12719
12721,12721
12722,12722
12723,12723
15403,15403
15670,15670
16777,16777
12893,12893
12882,12882
12731,12731
13402,13402
13407,13407
12735,12735
12740,12740
15168,15168
13096,13096
13575,13575
14260,14260
15687,15687
12757,12757
12756,12756
12764,12764
12765,12765
12768,12768
12778,12778
14070,14070
12796,12796
12801,12801
12878,12878
15619,15619
15379,15379
12881,12881
15755,15755
12883,12883
12884,12884
12885,12885
12929,12929
13276,13276
12890,12890
14483,14483
13939,13939
13278,13278
13156,13156
12891,12891
12903,12903
12908,12908
12912,12912
12913,12913
12914,12914
12915,12915
16542,16542
12923,12923
13004,13004
14915,14915
13521,13521
13140,13140
12926,12926
12927,12927
2075,2075
13573,13573
13436,13436
13312,13312
12930,12930
12931,12931
12962,12962
12932,12932
16431,16431
12934,12934
13221,13221
12935,12935
12937,12937
1967,1967
12938,12938
6866,12942
12955,12955
12966,12966
14661,14661
12968,12968
12970,12970
12971,12971
15361,15361
12975,12975
14081,14081
12976,12976
12989,12989
12990,12990
12992,12992
12995,12995
12997,12997
15700,15700
14771,14771
5250,13001
13003,13003
13007,13007
13022,13022
13023,13023
13032,13032
13036,13036
13040,13040
9677,9677
13116,13116
13041,13041
13809,13809
13043,13043
13042,13042
14498,14498
13046,13046
13049,13049
13064,13064
13053,13053
13061,13061
13062,13062
3643,13066
13067,13067
13068,13068
13069,13069
13073,13073
15879,15879
13081,13081
15167,15167
16022,16022
16478,16478
13083,13083
4650,13089
13094,13094
13097,13097
13733,13733
13099,13099
13101,13101
13102,13102
13103,13103
13104,13104
13106,13106
5470,16133
5470,13107
13129,13129
16385,16385
13121,13121
14738,14738
14059,14059
13123,13123
16233,16233
13126,13126
13602,13602
14026,14026
13770,13770
13134,13134
13135,13135
15357,15357
13138,13138
13145,13145
16415,16415
13180,13180
13149,13149
13230,13230
16474,16474
14558,14558
16176,16176
13151,13151
15264,15264
13155,13155
14856,14856
13158,13158
14333,14333
13163,13163
16277,16277
13173,13173
13176,13176
16585,16585
15486,15486
13177,13177
13187,13187
13191,13191
13350,13350
13193,13193
13201,13201
14408,14408
13203,13203
13206,13206
16426,16426
13209,13209
13214,13214
13215,13215
13220,13220
13225,13225
13227,13227
13238,13238
13455,13455
13253,13253
13241,13241
13361,13361
13244,13244
15695,15695
16047,16047
13245,13245
16207,16207
13251,13251
13252,13252
1362,13266
13267,13267
13270,13270
13271,13271
13274,13274
14102,14102
14543,14543
13275,13275
13282,13282
1958,1958
13284,13284
13290,13290
14614,14614
16446,16446
16331,16331
13291,13291
13298,13298
13299,13299
13302,13302
13305,13305
13309,13309
16706,16706
13322,13322
13325,13325
13327,13327
15230,15230
14912,14912
13336,13336
13338,13338
15247,15247
13370,13370
15712,15712
15777,15777
13348,13348
15419,15419
15540,15540
13352,13352
13354,13354
16091,16091
16027,16027
6766,13358
13362,13362
13863,13863
13366,13366
13375,13375
13378,13378
13381,13381
13384,13384
13385,13385
13388,13388
13478,13478
13390,13390
13396,13396
13397,13397
14807,14807
15056,15056
15240,15240
14934,14934
13405,13405
13406,13406
13411,13411
13412,13412
13414,13414
13594,13594
15023,15023
13421,13421
14388,14388
13555,13555
13426,13426
14080,14080
13427,13427
13431,13431
13448,13448
14276,14276
13444,13444
13450,13450
1037,13451
1037,15659
13452,13452
5553,13453
13459,13459
13461,13461
15718,15718
13462,13462
13463,13463
13608,13608
16718,16718
13469,13469
13471,13471
13482,13482
13489,13489
13493,13493
14278,14278
13497,13497
13503,13503
13506,13506
13511,13511
13515,13515
13519,13519
15980,15980
15836,15836
16657,16657
13520,13520
14890,14890
14888,14888
16060,16060
16800,16800
13565,13565
13567,13567
14585,14585
13525,13525
14773,14773
13528,13528
14101,14101
15434,15434
13850,13850
13533,13533
15906,15906
13537,13537
13542,13542
15228,15228
13545,13545
15123,15123
13547,13547
13549,13549
13557,13557
13558,13558
13562,13562
5089,5089
13560,13560
14304,14304
13563,13563
13572,13572
4881,4881
16417,16417
15036,15036
15740,15740
13847,13847
16180,16180
13578,13578
16618,16618
13582,13582
13767,13767
13584,13584
13587,13587
13601,13601
14038,14038
13589,13589
16028,16028
13592,13592
13598,13598
13603,13603
14744,14744
14353,14353
13607,13607
11200,11200
15680,15680
11049,11049
13612,13612
13716,13716
13718,13718
13764,13764
13735,13735
13728,13728
13719,13719
13730,13730
13743,13743
13744,13744
13745,13745
13748,13748
13758,13758
13759,13759
13763,13763
5021,5021
13765,13765
1527,13766
13772,13772
13775,13775
15677,15677
13782,13782
13789,13789
13796,13796
13793,13793
13797,13797
14535,14535
13803,13803
13804,13804
13810,13810
13814,13814
13816,13816
13817,13817
13819,13819
13820,13820
13821,13821
14289,14289
13825,13825
13829,13829
16346,16346
13832,13832
13834,13834
14089,14089
13835,13835
13840,13840
15344,15344
13849,13849
13852,13852
16674,16674
13855,13855
13856,13856
13859,13859
13860,13860
13868,13868
13871,13871
13873,13873
13875,13875
15555,15555
13921,13921
15125,15125
15476,15476
13923,13923
13925,13925
13934,13934
13940,13940
13942,13942
13951,13951
13952,13952
13954,13954
15971,15971
13959,13959
14029,14029
14924,14924
13966,13966
13967,13967
14016,14016
14315,14315
14019,14019
14022,14022
15119,15119
15389,15389
14532,14532
14252,14252
14030,14030
15404,15404
14031,14031
14035,14035
14037,14037
14040,14040
14046,14046
14051,14051
16737,16737
14752,14752
14052,14052
16606,16606
14056,14056
7478,7478
14058,14058
16200,16200
16540,16540
14063,14063
15387,15387
14064,14064
14082,14082
15079,15079
14286,14286
14453,14453
16001,16001
14083,14083
14085,14085
14091,14091
14093,14093
14095,14095
14331,14331
14097,14097
14100,14100
14784,14784
14105,14105
14106,14106
14109,14109
14110,14110
16009,16009
15576,15576
14112,14112
14120,14120
14121,14121
15424,15424
14123,14123
14124,14124
14125,14125
14127,14127
14130,14130
15495,15495
14132,14132
16646,16646
14140,14140
14143,14143
14897,14897
15845,15845
16763,16763
14488,14488
14141,14141
14142,14142
14144,14144
16682,16682
14149,14149
14152,14152
14243,14243
14246,14246
14248,14248
14249,14249
14250,14250
14251,14251
14253,14253
15970,15970
14256,14256
14258,14258
14533,14533
15492,15492
16454,16454
16676,16676
14263,14263
16016,16016
14265,14265
14268,14268
15899,15899
14930,14930
14273,14273
16324,16324
14279,14279
14281,14281
14283,14283
15523,15523
16278,16278
15587,15587
14292,14292
16438,16438
14295,14295
14297,14297
11795,11795
14309,14309
14313,14313
14318,14318
14319,14319
14322,14322
15768,15768
14323,14323
14325,14325
16390,16390
14327,14327
14332,14332
14519,14519
14335,14335
14348,14348
14355,14355
14359,14359
14366,14366
2309,2309
16455,16455
14567,14567
14370,14370
14852,14852
14373,14373
14376,14376
14381,14381
6580,14383
14385,14385
15646,15646
14900,14900
14387,14387
15727,15727
15279,15279
14390,14390
14391,14391
15653,15653
16269,16269
14713,14713
14392,14392
14394,14394
14396,14396
14650,14650
14402,14402
14404,14404
15497,15497
16099,16099
16627,16627
14409,14409
5818,14410
16421,16421
14413,14413
14415,14415
14418,14418
14419,14419
14420,14420
14426,14426
15474,15474
14428,14428
14431,14431
14440,14440
14441,14441
14442,14442
14447,14447
